OrderID,Platform,City,Restaurant,Cuisine,OrderValue,DeliveryTime,CustomerRating,OrderHour,OrderDay
5954,Zomato,Bangalore,"Brady, Vaughn and Ruiz",North Indian,174.61,55,4,23,Weekday
5955,Swiggy,Pune,"Vazquez, James and Black",Chinese,650.12,67,2,11,Weekend
5956,Zomato,Pune,"Williams, Riddle and Morgan",Biryani,271.49,50,4,21,Weekend
5957,Zomato,Pune,Mendoza Ltd,Italian,475.43,56,3,17,Weekend
5958,Zomato,Delhi,"Hodge, Jones and Werner",Chinese,524.98,16,5,11,Weekday
5959,Zomato,Hyderabad,"Bender, Romero and Perkins",Biryani,334.85,22,3,23,Weekend
5960,Zomato,Kolkata,Lara LLC,North Indian,802.32,77,3,13,Weekday
5961,Swiggy,Hyderabad,Ali-Collins,Biryani,549.1,29,3,17,Weekday
5962,Zomato,Mumbai,Sandoval PLC,Chinese,968.06,17,5,18,Weekend
5963,Zomato,Bangalore,Jackson Group,Italian,137.83,36,4,20,Weekend
5964,Zomato,Mumbai,Smith and Sons,Chinese,343.75,52,2,13,Weekend
5965,Swiggy,Pune,"Lewis, Phillips and Anderson",Chinese,789.18,66,4,19,Weekday
5966,Swiggy,Chennai,Taylor and Sons,Chinese,863.24,23,3,10,Weekday
5967,Zomato,Chennai,King LLC,Fast Food,692.13,37,4,13,Weekend
5968,Swiggy,Bangalore,Freeman-Ramirez,South Indian,329.31,67,4,19,Weekday
5969,Zomato,Delhi,Simon Ltd,Biryani,915.85,15,4,15,Weekday
5970,Zomato,Chennai,"Adkins, Jones and Dickson",North Indian,139.68,83,2,13,Weekday
5971,Zomato,Bangalore,Ray-Page,Fast Food,525.17,43,4,19,Weekend
5972,Zomato,Hyderabad,"Smith, Martinez and Burton",Mughlai,194.3,21,3,10,Weekend
5973,Swiggy,Bangalore,Anderson Ltd,North Indian,126.37,78,4,10,Weekend
5974,Zomato,Kolkata,Irwin LLC,North Indian,739.32,83,5,9,Weekend
5975,Zomato,Pune,"Dominguez, Robinson and Anderson",Chinese,261.12,51,5,14,Weekend
5976,Zomato,Mumbai,"Gonzales, Howard and Arias",Fast Food,662.62,76,4,9,Weekend
5977,Zomato,Hyderabad,"Liu, Sanchez and Robbins",South Indian,719.25,35,4,11,Weekday
5978,Zomato,Pune,Roach and Sons,Biryani,205.59,41,1,19,Weekday
5979,Swiggy,Bangalore,"Davis, Rogers and Williams",South Indian,507.23,37,4,18,Weekend
5980,Swiggy,Delhi,Foster-Smith,Italian,958.36,74,5,13,Weekday
5981,Swiggy,Delhi,Cooper PLC,Mughlai,793.32,59,4,21,Weekend
5982,Zomato,Chennai,Donovan Group,Italian,665.25,65,4,22,Weekday
5983,Swiggy,Delhi,Stevens-Sanders,Mughlai,796.79,58,4,21,Weekday
5984,Swiggy,Pune,"Davis, Medina and Anderson",South Indian,473.45,16,5,17,Weekday
5985,Swiggy,Bangalore,Sutton Ltd,Italian,841.42,19,4,22,Weekend
5986,Swiggy,Chennai,Ewing Inc,North Indian,761.7,65,4,16,Weekday
5987,Swiggy,Bangalore,Fleming-Hess,Chinese,657.15,28,3,15,Weekend
5988,Zomato,Kolkata,"Jones, Evans and Grimes",North Indian,492.03,67,3,18,Weekend
5989,Zomato,Pune,Valencia and Sons,Biryani,456.91,39,3,9,Weekday
5990,Zomato,Delhi,"Curry, Schmidt and Wilson",Biryani,438.14,77,3,11,Weekday
5991,Swiggy,Delhi,Baker Ltd,Chinese,885.78,61,1,17,Weekday
5992,Zomato,Pune,"Nicholson, Jones and Hughes",Chinese,116.51,71,4,23,Weekend
5993,Swiggy,Kolkata,Hernandez Inc,Mughlai,875.88,78,5,22,Weekday
5994,Zomato,Mumbai,Mcmillan Group,Biryani,150.33,21,4,15,Weekend
5995,Zomato,Pune,Smith-Brown,Chinese,563.75,45,5,21,Weekday
5996,Swiggy,Kolkata,Grant-Richardson,North Indian,348.99,22,3,21,Weekend
5997,Zomato,Mumbai,Skinner-Solomon,Mughlai,580.31,78,5,15,Weekend
5998,Swiggy,Hyderabad,Finley-Wiley,Chinese,661.44,15,3,16,Weekday
5999,Zomato,Chennai,Reyes Ltd,Fast Food,839.29,22,3,9,Weekday
6000,Zomato,Chennai,Spears-Miller,Fast Food,619.25,35,5,15,Weekend
6001,Zomato,Mumbai,"Brock, Cox and Brown",South Indian,103.94,21,3,19,Weekday
6002,Swiggy,Pune,"Mitchell, Hines and Scott",Fast Food,934.85,56,5,14,Weekend
6003,Zomato,Delhi,"Johnson, Sanford and Myers",Fast Food,557.15,15,4,11,Weekend
6004,Zomato,Mumbai,Cohen PLC,Italian,243.92,36,4,21,Weekday
6005,Zomato,Delhi,Love PLC,Chinese,383.26,38,1,20,Weekday
6006,Zomato,Mumbai,Cooper-Turner,Chinese,857.99,22,2,14,Weekday
6007,Zomato,Hyderabad,"Bennett, Chavez and Anderson",North Indian,182.68,71,4,16,Weekend
6008,Swiggy,Chennai,Cruz Group,Chinese,209.88,30,5,19,Weekend
6009,Swiggy,Pune,Davis and Sons,North Indian,422.97,26,5,10,Weekday
6010,Swiggy,Chennai,Robinson-Jenkins,Biryani,102.92,48,4,9,Weekend
6011,Zomato,Mumbai,Gillespie Ltd,Chinese,485.04,42,3,21,Weekday
6012,Zomato,Hyderabad,Everett-Peters,Mughlai,662.47,63,4,23,Weekend
6013,Zomato,Delhi,Adams-Hernandez,Fast Food,518.92,40,1,23,Weekday
6014,Zomato,Delhi,"Robertson, Palmer and Mercado",Biryani,283.29,21,3,9,Weekend
6015,Zomato,Delhi,Ferguson Group,Italian,830.08,71,2,13,Weekday
6016,Swiggy,Hyderabad,"Clements, Williamson and Singh",South Indian,648.77,53,4,11,Weekend
6017,Swiggy,Pune,Hernandez-Allen,South Indian,904.23,64,4,22,Weekday
6018,Zomato,Bangalore,Solomon-Dawson,South Indian,971.13,59,4,12,Weekday
6019,Zomato,Chennai,"Burke, Fleming and Baker",Chinese,723.69,50,3,15,Weekday
6020,Zomato,Mumbai,Castro and Sons,Biryani,588.74,55,5,23,Weekend
6021,Zomato,Chennai,Cortez LLC,South Indian,810.8,28,4,18,Weekend
6022,Zomato,Kolkata,Dickson-Lopez,South Indian,315.87,20,2,9,Weekend
6023,Swiggy,Kolkata,Estrada-Diaz,Biryani,289.17,43,4,17,Weekday
6024,Swiggy,Chennai,Walker LLC,Fast Food,447.93,33,3,18,Weekday
6025,Zomato,Mumbai,Avery Inc,Chinese,105.19,54,3,22,Weekend
6026,Zomato,Hyderabad,"Allen, Miller and Davenport",Fast Food,372.89,20,5,19,Weekday
6027,Zomato,Mumbai,"Rice, Sullivan and Brooks",Mughlai,244.17,55,4,17,Weekend
6028,Zomato,Delhi,"Adams, Boyer and Osborne",Italian,553.12,60,3,16,Weekday
6029,Swiggy,Kolkata,Hendricks-Elliott,Fast Food,797.17,33,3,23,Weekday
6030,Zomato,Mumbai,Porter-Flynn,North Indian,647.84,89,4,13,Weekend
6031,Zomato,Mumbai,Matthews-Jacobson,Mughlai,718.68,61,2,20,Weekend
6032,Swiggy,Mumbai,Griffith-Bender,North Indian,607.1,67,5,15,Weekend
6033,Swiggy,Pune,"Rogers, Gonzalez and Rasmussen",Mughlai,685.15,69,4,18,Weekend
6034,Swiggy,Mumbai,Wood-Kennedy,Italian,797.53,66,5,17,Weekday
6035,Swiggy,Hyderabad,Long-Velazquez,Fast Food,142.25,35,3,17,Weekend
6036,Zomato,Bangalore,"Frank, Reyes and Roman",Fast Food,936.01,69,4,10,Weekend
6037,Swiggy,Delhi,Clark-Ramirez,Mughlai,356.94,73,5,16,Weekday
6038,Swiggy,Mumbai,Thompson LLC,North Indian,601.85,82,3,17,Weekday
6039,Zomato,Chennai,Johnson-Wolfe,Chinese,331.67,82,5,17,Weekday
6040,Zomato,Pune,Armstrong PLC,South Indian,273.16,68,5,14,Weekend
6041,Zomato,Chennai,Romero-Briggs,Mughlai,221.95,22,3,12,Weekday
6042,Swiggy,Hyderabad,Hodges PLC,Mughlai,480.25,68,3,14,Weekend
6043,Zomato,Delhi,Morris LLC,Mughlai,121.87,78,4,9,Weekday
6044,Zomato,Pune,"James, Turner and Griffin",South Indian,930.11,57,4,22,Weekday
6045,Zomato,Mumbai,Castaneda and Sons,South Indian,476.44,82,4,9,Weekend
6046,Swiggy,Bangalore,Chavez LLC,Biryani,959.21,77,4,19,Weekday
6047,Swiggy,Chennai,Allen Ltd,Mughlai,495.65,24,3,11,Weekday
6048,Zomato,Chennai,"Archer, Baker and Cruz",Chinese,448.93,32,3,18,Weekend
6049,Zomato,Delhi,Williams-Contreras,South Indian,851.56,78,5,11,Weekend
6050,Swiggy,Chennai,Curtis-Silva,Biryani,135.12,76,4,11,Weekday
6051,Zomato,Kolkata,Sparks and Sons,North Indian,929.43,71,4,20,Weekend
6052,Zomato,Mumbai,Velasquez-Turner,Biryani,203.44,71,4,15,Weekend
6053,Swiggy,Mumbai,Mercado-Lewis,Fast Food,653.01,77,4,14,Weekend
6054,Zomato,Chennai,Chavez Group,South Indian,384.49,58,4,13,Weekday
6055,Zomato,Bangalore,Barrett Group,Fast Food,809.42,66,4,18,Weekday
6056,Swiggy,Hyderabad,Garcia Ltd,South Indian,221.74,68,4,13,Weekday
6057,Zomato,Chennai,Johnson Ltd,North Indian,189.0,48,2,17,Weekday
6058,Zomato,Chennai,"Simon, Simpson and Schmidt",South Indian,601.39,83,4,12,Weekday
6059,Swiggy,Kolkata,Gillespie-Thomas,Fast Food,699.77,82,3,11,Weekend
6060,Zomato,Hyderabad,Miller Ltd,Mughlai,550.89,68,3,15,Weekend
6061,Swiggy,Mumbai,"Griffin, Hendricks and Hawkins",South Indian,424.36,62,4,19,Weekday
6062,Zomato,Delhi,Moore-Cox,Italian,686.64,25,4,22,Weekday
6063,Zomato,Delhi,"Ramirez, Kemp and Hamilton",Italian,308.63,61,1,15,Weekday
6064,Swiggy,Chennai,"Salinas, Green and Richard",North Indian,233.78,69,4,13,Weekend
6065,Swiggy,Pune,"Zamora, Jimenez and Rodriguez",Biryani,490.55,51,4,9,Weekday
6066,Swiggy,Mumbai,Day and Sons,Fast Food,195.74,65,3,19,Weekend
6067,Zomato,Bangalore,"Peck, Rhodes and Holt",Chinese,941.94,46,1,10,Weekend
6068,Zomato,Kolkata,Hogan-Hutchinson,Italian,217.26,77,4,22,Weekday
6069,Swiggy,Chennai,Walker Group,Chinese,262.81,31,3,19,Weekend
6070,Swiggy,Mumbai,Chavez-Ray,Italian,796.36,40,3,15,Weekend
6071,Zomato,Kolkata,Fleming-Russell,Biryani,910.88,87,5,9,Weekend
6072,Swiggy,Chennai,Mcdonald Inc,Fast Food,710.88,66,4,10,Weekday
6073,Zomato,Mumbai,Bartlett-Brewer,South Indian,702.05,47,1,11,Weekend
6074,Swiggy,Mumbai,Buckley Ltd,Italian,342.76,33,5,15,Weekend
6075,Swiggy,Bangalore,"Howard, Hernandez and Gonzales",Biryani,617.78,54,4,15,Weekend
6076,Swiggy,Hyderabad,"Brown, Pennington and Richardson",Mughlai,717.23,60,2,14,Weekday
6077,Zomato,Hyderabad,"Stone, Riggs and Johnson",Italian,704.72,48,2,15,Weekday
6078,Swiggy,Pune,Webb Ltd,Chinese,731.01,60,3,22,Weekend
6079,Zomato,Bangalore,Blair Inc,Fast Food,675.38,86,4,14,Weekday
6080,Swiggy,Bangalore,Lopez-Ford,Mughlai,162.78,59,5,11,Weekday
6081,Swiggy,Mumbai,Wilson Inc,Biryani,876.01,66,5,13,Weekday
6082,Swiggy,Chennai,"Turner, Ponce and Schwartz",South Indian,664.46,32,4,16,Weekend
6083,Zomato,Bangalore,Hammond and Sons,Mughlai,797.08,44,3,20,Weekday
6084,Zomato,Bangalore,Rice-Burton,Mughlai,510.89,69,5,23,Weekend
6085,Zomato,Chennai,Snyder and Sons,North Indian,365.44,75,5,11,Weekend
6086,Zomato,Chennai,Gonzalez and Sons,Chinese,922.16,76,3,22,Weekday
6087,Zomato,Mumbai,Dean-Bell,Fast Food,815.58,67,4,23,Weekday
6088,Swiggy,Mumbai,Holmes Group,Fast Food,615.08,86,3,11,Weekday
6089,Swiggy,Mumbai,Knox Inc,Italian,672.45,31,2,17,Weekday
6090,Zomato,Bangalore,"Newman, Johnston and Welch",Fast Food,413.79,75,5,9,Weekday
6091,Zomato,Pune,Bowers-Cooper,Fast Food,164.29,58,4,16,Weekday
6092,Zomato,Kolkata,"Brooks, Gilbert and Wilcox",Biryani,846.14,48,3,19,Weekend
6093,Zomato,Bangalore,"Vega, Browning and Hernandez",North Indian,685.59,43,3,23,Weekend
6094,Zomato,Mumbai,Bowman Group,Mughlai,882.25,18,4,9,Weekend
6095,Swiggy,Mumbai,Lyons and Sons,Mughlai,315.41,57,4,13,Weekday
6096,Zomato,Hyderabad,"Morrison, Thompson and Mitchell",Fast Food,774.57,49,5,18,Weekday
6097,Zomato,Delhi,Vazquez-Clayton,Mughlai,755.41,30,3,11,Weekday
6098,Swiggy,Kolkata,Casey and Sons,North Indian,264.24,54,4,10,Weekday
6099,Zomato,Bangalore,Perez Group,Chinese,791.35,85,4,12,Weekend
6100,Zomato,Mumbai,Hunter Inc,Italian,152.42,18,4,18,Weekend
6101,Swiggy,Chennai,Sanders-Solomon,Italian,939.38,64,4,11,Weekend
6102,Zomato,Delhi,"Cherry, Williams and Lopez",Chinese,742.42,40,2,14,Weekend
6103,Swiggy,Mumbai,"Jimenez, Moyer and Duran",Biryani,546.43,82,2,20,Weekend
6104,Swiggy,Hyderabad,Gallegos and Sons,Fast Food,659.36,45,4,23,Weekend
6105,Zomato,Chennai,Johnson-Smith,Chinese,246.77,39,4,18,Weekend
6106,Swiggy,Hyderabad,Moore Inc,Fast Food,824.98,81,3,13,Weekend
6107,Swiggy,Kolkata,Newman-Farley,Mughlai,825.85,84,4,17,Weekend
6108,Zomato,Chennai,"Walker, Estes and Byrd",Fast Food,238.25,36,3,11,Weekday
6109,Swiggy,Hyderabad,"Hayden, Mccarthy and Stuart",Biryani,926.15,28,3,20,Weekend
6110,Swiggy,Hyderabad,Wade-Wilkinson,Chinese,501.7,84,5,16,Weekday
6111,Zomato,Chennai,Leblanc-Gill,Chinese,761.12,39,5,10,Weekend
6112,Swiggy,Mumbai,"Villarreal, Chan and Mendoza",Biryani,698.63,53,5,14,Weekend
6113,Swiggy,Pune,Ramos-Baker,Biryani,480.72,27,5,15,Weekend
6114,Swiggy,Delhi,Clark and Sons,North Indian,822.37,17,4,11,Weekend
6115,Zomato,Bangalore,"Haas, Thomas and Martin",Mughlai,649.73,87,3,22,Weekend
6116,Swiggy,Kolkata,"Romero, Walters and Webster",North Indian,415.93,31,5,12,Weekday
6117,Zomato,Delhi,King-Moore,North Indian,652.66,15,3,12,Weekend
6118,Zomato,Pune,"Mooney, Hodge and Knight",South Indian,253.54,86,4,18,Weekday
6119,Zomato,Bangalore,"Cabrera, Ewing and Welch",Mughlai,858.29,64,4,11,Weekend
6120,Zomato,Bangalore,White LLC,South Indian,179.96,59,3,13,Weekday
6121,Zomato,Delhi,Brown-White,Biryani,690.7,71,3,18,Weekday
6122,Swiggy,Bangalore,"Haney, Morgan and Watson",Biryani,685.91,47,4,13,Weekday
6123,Zomato,Chennai,Mccullough and Sons,Chinese,384.02,88,5,21,Weekend
6124,Swiggy,Chennai,"Tyler, Mendoza and Lindsey",Chinese,702.22,85,3,18,Weekday
6125,Zomato,Hyderabad,Wyatt Inc,Mughlai,167.02,60,4,23,Weekday
6126,Zomato,Pune,"Brown, Sanders and Mcguire",Chinese,104.99,71,2,19,Weekday
6127,Swiggy,Bangalore,Garcia-Young,North Indian,681.68,30,4,12,Weekday
6128,Zomato,Hyderabad,Caldwell-Perez,South Indian,997.5,76,3,10,Weekend
6129,Zomato,Kolkata,"Dodson, Barton and Delgado",Mughlai,435.96,69,5,10,Weekend
6130,Zomato,Chennai,Hernandez-Beasley,Italian,717.67,16,5,20,Weekend
6131,Swiggy,Chennai,Robinson Group,Chinese,311.13,15,4,9,Weekday
6132,Zomato,Chennai,Morales Inc,Chinese,407.95,63,4,16,Weekend
6133,Zomato,Kolkata,"Mueller, Beck and Perez",Mughlai,861.39,65,3,16,Weekday
6134,Swiggy,Pune,"Wells, Diaz and Brown",Mughlai,528.95,53,2,9,Weekend
6135,Swiggy,Hyderabad,"Hill, Alvarez and Ward",Fast Food,391.98,17,4,21,Weekday
6136,Swiggy,Delhi,Carroll-Lloyd,North Indian,650.76,53,5,15,Weekday
6137,Swiggy,Bangalore,"Keller, Richardson and Patterson",Mughlai,536.71,17,5,22,Weekday
6138,Zomato,Kolkata,"Adams, Jones and Miranda",Chinese,298.27,74,3,22,Weekday
6139,Zomato,Delhi,"Peterson, Patterson and Smith",Biryani,887.68,52,3,18,Weekday
6140,Zomato,Chennai,"Davis, Le and Vargas",Fast Food,163.27,68,2,12,Weekday
6141,Zomato,Mumbai,Garza Group,Chinese,880.89,76,2,22,Weekday
6142,Zomato,Hyderabad,"Crawford, Ballard and Brown",North Indian,457.58,21,3,22,Weekend
6143,Swiggy,Bangalore,Shepherd Inc,Fast Food,152.74,30,2,19,Weekend
6144,Zomato,Pune,Jackson-Bray,Italian,707.26,28,4,13,Weekend
6145,Zomato,Mumbai,"Smith, Dean and Pearson",Fast Food,937.08,64,4,17,Weekend
6146,Zomato,Pune,Taylor Ltd,Italian,844.66,34,2,22,Weekday
6147,Swiggy,Pune,Hernandez Inc,Mughlai,775.86,84,4,20,Weekend
6148,Zomato,Kolkata,Duncan Ltd,Fast Food,585.24,79,3,21,Weekday
6149,Zomato,Bangalore,Bullock-Oliver,Fast Food,462.94,82,4,17,Weekend
6150,Swiggy,Hyderabad,Patel-Holland,Chinese,928.54,38,5,12,Weekday
6151,Swiggy,Pune,Johnson-Friedman,Mughlai,496.25,56,3,22,Weekend
6152,Zomato,Mumbai,Lewis-Martin,North Indian,831.17,39,5,21,Weekday
6153,Zomato,Hyderabad,Barry-Hall,Biryani,236.25,26,2,14,Weekend
6154,Zomato,Kolkata,"Galloway, Lopez and Kim",Mughlai,569.69,23,3,17,Weekday
6155,Swiggy,Bangalore,Leonard-Johnson,Biryani,849.04,54,5,19,Weekday
6156,Swiggy,Hyderabad,Dominguez-Maynard,North Indian,478.13,56,2,13,Weekday
6157,Swiggy,Chennai,"Howell, Wong and Fisher",North Indian,436.33,87,4,12,Weekend
6158,Swiggy,Kolkata,Pittman and Sons,South Indian,206.35,23,3,17,Weekday
6159,Swiggy,Hyderabad,"Cohen, Mccullough and Wolfe",Biryani,622.19,17,1,23,Weekend
6160,Swiggy,Bangalore,Harris-Morrison,Italian,760.29,51,4,9,Weekend
6161,Swiggy,Bangalore,"Carrillo, Murphy and Lopez",North Indian,644.36,43,4,23,Weekday
6162,Zomato,Pune,"Powers, Floyd and Walsh",Fast Food,897.97,24,4,19,Weekday
6163,Zomato,Kolkata,Hall and Sons,Biryani,581.41,21,1,17,Weekend
6164,Swiggy,Chennai,Moore PLC,Italian,844.18,81,2,22,Weekend
6165,Zomato,Kolkata,Bell Inc,North Indian,486.01,69,5,15,Weekday
6166,Swiggy,Hyderabad,Tucker-Gray,Biryani,519.94,34,5,13,Weekday
6167,Swiggy,Hyderabad,Hart-Bryant,Biryani,521.91,86,5,14,Weekend
6168,Swiggy,Bangalore,Castillo-Dawson,Mughlai,110.48,76,4,19,Weekend
6169,Zomato,Delhi,Taylor PLC,Chinese,998.62,19,3,12,Weekday
6170,Zomato,Mumbai,Foster-Parker,Mughlai,807.74,67,2,14,Weekend
6171,Swiggy,Kolkata,"Farmer, Crawford and Evans",South Indian,717.63,53,4,16,Weekend
6172,Zomato,Chennai,Watkins-Mclean,North Indian,649.02,90,5,14,Weekday
6173,Swiggy,Bangalore,Barnes and Sons,North Indian,639.18,19,2,11,Weekend
6174,Swiggy,Delhi,Zamora-Simmons,Chinese,939.04,32,5,16,Weekend
6175,Zomato,Mumbai,Scott LLC,Fast Food,394.64,54,5,11,Weekend
6176,Swiggy,Delhi,Johnson and Sons,Fast Food,692.85,61,4,13,Weekday
6177,Zomato,Bangalore,Edwards-Walker,Fast Food,809.06,26,3,19,Weekday
6178,Swiggy,Mumbai,Johnson Ltd,Chinese,683.16,58,4,18,Weekend
6179,Swiggy,Chennai,Proctor-Cunningham,Chinese,883.09,28,3,17,Weekend
6180,Zomato,Kolkata,"Lopez, Marshall and Miller",South Indian,241.38,41,4,9,Weekday
6181,Zomato,Delhi,"Cunningham, Howard and Hudson",North Indian,516.56,36,5,11,Weekday
6182,Swiggy,Bangalore,Walker-Harris,South Indian,326.0,33,2,12,Weekend
6183,Zomato,Kolkata,"Watson, Owens and Smith",Fast Food,897.26,56,5,11,Weekday
6184,Zomato,Delhi,Bailey-Martin,South Indian,436.41,16,4,13,Weekend
6185,Zomato,Chennai,Ford Ltd,Fast Food,139.87,54,4,11,Weekend
6186,Swiggy,Hyderabad,Simmons and Sons,Biryani,710.87,35,4,11,Weekend
6187,Zomato,Pune,Castaneda PLC,Italian,773.65,88,3,20,Weekend
6188,Swiggy,Kolkata,Hendricks-Oliver,Italian,888.98,35,4,14,Weekend
6189,Swiggy,Hyderabad,"Pittman, Hines and Carr",North Indian,571.22,62,3,11,Weekday
6190,Zomato,Delhi,Livingston-Gutierrez,Biryani,282.57,25,5,16,Weekend
6191,Swiggy,Mumbai,Wright-Compton,North Indian,433.08,32,4,16,Weekday
6192,Swiggy,Kolkata,Baxter-Mcmahon,Chinese,790.28,51,5,16,Weekend
6193,Zomato,Kolkata,Mcgee-Parker,Italian,866.07,84,4,19,Weekend
6194,Swiggy,Chennai,Floyd-Conner,Italian,180.77,71,5,18,Weekend
6195,Swiggy,Pune,Salazar-Foster,North Indian,875.55,57,3,11,Weekday
6196,Swiggy,Chennai,"Chapman, Mullins and Sanchez",South Indian,689.25,43,5,22,Weekend
6197,Zomato,Hyderabad,"Duffy, Green and Lane",Mughlai,772.98,39,4,16,Weekend
6198,Zomato,Kolkata,Perez-Ibarra,Chinese,398.96,35,4,23,Weekend
6199,Swiggy,Delhi,Baker-Fox,South Indian,110.82,41,4,21,Weekend
6200,Zomato,Chennai,"Copeland, Lyons and Jackson",Chinese,819.98,31,4,19,Weekend
6201,Swiggy,Delhi,Williams LLC,Fast Food,151.19,24,4,23,Weekend
6202,Swiggy,Chennai,"Fisher, Jacobs and Woods",Italian,613.27,40,4,13,Weekend
6203,Swiggy,Mumbai,Mcneil Ltd,Italian,692.22,82,3,20,Weekday
6204,Swiggy,Mumbai,"Day, Khan and Aguilar",Italian,231.13,89,4,20,Weekend
6205,Swiggy,Bangalore,Garcia-Moore,Mughlai,266.99,79,3,16,Weekday
6206,Swiggy,Delhi,Cuevas PLC,Italian,685.84,16,3,18,Weekend
6207,Zomato,Delhi,Anderson-Vazquez,Chinese,663.89,89,3,13,Weekday
6208,Swiggy,Delhi,Dalton Inc,Chinese,251.3,82,4,18,Weekday
6209,Zomato,Kolkata,Murphy-Lam,North Indian,572.76,26,5,9,Weekend
6210,Swiggy,Bangalore,"Bailey, Mitchell and Mckinney",Fast Food,770.1,41,4,9,Weekday
6211,Zomato,Pune,Wood-Kennedy,North Indian,556.83,57,5,19,Weekend
6212,Zomato,Kolkata,"Anderson, Strickland and Johnson",Biryani,344.8,77,2,10,Weekday
6213,Swiggy,Hyderabad,Williams LLC,Biryani,811.25,78,5,22,Weekend
6214,Swiggy,Kolkata,"Reynolds, Torres and Hickman",Fast Food,803.2,43,4,10,Weekday
6215,Swiggy,Kolkata,Cummings and Sons,Chinese,309.64,53,4,9,Weekend
6216,Zomato,Bangalore,"Brown, Johnson and Merritt",Biryani,438.22,48,3,17,Weekday
6217,Swiggy,Mumbai,Rodriguez-Maxwell,Biryani,573.05,75,3,11,Weekday
6218,Swiggy,Mumbai,Gross Group,North Indian,243.54,64,3,20,Weekend
6219,Zomato,Hyderabad,Garrison-Lin,North Indian,295.48,31,4,10,Weekday
6220,Swiggy,Hyderabad,"Mann, Myers and Rivera",Fast Food,201.99,17,3,20,Weekday
6221,Swiggy,Hyderabad,Burton-Franco,Biryani,383.24,84,4,22,Weekday
6222,Zomato,Pune,Peters Group,Biryani,250.08,68,3,22,Weekend
6223,Swiggy,Hyderabad,Livingston PLC,Chinese,217.26,73,3,15,Weekday
6224,Swiggy,Mumbai,Blackburn LLC,Fast Food,409.71,27,5,9,Weekday
6225,Zomato,Pune,"Ward, Evans and Green",Mughlai,855.02,56,2,15,Weekday
6226,Swiggy,Delhi,Sanders-Walker,Fast Food,687.11,24,3,16,Weekday
6227,Swiggy,Mumbai,Walker PLC,Biryani,609.12,86,5,10,Weekend
6228,Swiggy,Mumbai,"Watson, Dyer and Phillips",Biryani,924.29,50,3,15,Weekday
6229,Swiggy,Kolkata,Lee Group,Italian,132.27,74,4,23,Weekend
6230,Swiggy,Mumbai,Cantu Ltd,Mughlai,768.69,61,1,20,Weekday
6231,Zomato,Chennai,Johnson and Sons,Biryani,906.44,59,3,12,Weekend
6232,Swiggy,Mumbai,Collins LLC,Italian,739.23,68,2,10,Weekday
6233,Zomato,Kolkata,Baker and Sons,Biryani,618.57,63,5,16,Weekday
6234,Swiggy,Bangalore,"Rodriguez, Turner and Alvarado",Mughlai,167.16,58,2,12,Weekday
6235,Swiggy,Pune,"Riley, Gordon and Steele",Italian,498.82,22,5,23,Weekday
6236,Zomato,Mumbai,"Foster, Underwood and Guerra",Italian,378.46,40,3,19,Weekend
6237,Zomato,Bangalore,Arnold Ltd,South Indian,312.85,21,3,15,Weekday
6238,Zomato,Hyderabad,Page-Prince,Chinese,280.55,27,4,22,Weekday
6239,Swiggy,Mumbai,"Dalton, James and Aguilar",Biryani,597.36,28,3,19,Weekend
6240,Zomato,Bangalore,Hernandez Ltd,North Indian,183.27,54,4,12,Weekday
6241,Zomato,Hyderabad,Lucas Group,Chinese,104.9,17,3,13,Weekend
6242,Zomato,Pune,Small-Brown,Mughlai,707.97,52,3,20,Weekend
6243,Swiggy,Mumbai,Lopez-Johnson,North Indian,551.8,17,2,11,Weekday
6244,Swiggy,Hyderabad,Skinner Inc,Chinese,194.64,81,4,18,Weekday
6245,Zomato,Chennai,Perez LLC,North Indian,858.77,29,5,21,Weekend
6246,Swiggy,Hyderabad,Martin PLC,Chinese,207.99,89,5,15,Weekend
6247,Zomato,Chennai,"Blackburn, Henderson and Morgan",Chinese,822.17,50,4,23,Weekend
6248,Swiggy,Chennai,Walton-Blair,South Indian,706.28,80,4,13,Weekday
6249,Zomato,Bangalore,Gonzalez and Sons,Italian,584.14,86,5,19,Weekend
6250,Swiggy,Mumbai,"Mcknight, Hanson and Hall",South Indian,899.44,47,5,17,Weekend
6251,Swiggy,Mumbai,Smith LLC,Biryani,304.63,58,3,16,Weekend
6252,Zomato,Mumbai,Berry-Rodriguez,Chinese,362.32,33,4,20,Weekend
6253,Swiggy,Chennai,Rich and Sons,Fast Food,942.05,52,3,10,Weekend
6254,Zomato,Pune,Robinson LLC,Chinese,419.62,86,5,9,Weekday
6255,Swiggy,Hyderabad,Mcdonald-Jones,Mughlai,624.46,54,4,14,Weekend
6256,Zomato,Delhi,"Martinez, Santana and Logan",Biryani,504.17,32,4,12,Weekend
6257,Swiggy,Mumbai,Cantu-Smith,Biryani,649.18,87,4,11,Weekend
6258,Zomato,Mumbai,Thomas-Mendoza,Mughlai,569.37,48,4,19,Weekend
6259,Zomato,Mumbai,"Reed, Cervantes and Wright",South Indian,852.44,68,1,13,Weekday
6260,Zomato,Mumbai,"Brown, Ramirez and Wood",Biryani,485.1,36,3,11,Weekend
6261,Zomato,Delhi,Miller and Sons,Mughlai,692.58,39,3,10,Weekend
6262,Zomato,Delhi,Navarro PLC,South Indian,591.39,88,3,23,Weekday
